datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-21 12:38:00,Phoenix,FREE UTILITIES!-1ST MONTH 1/2 OFF!!-$0 DEPOSIT!,4530 N. 23rd Ave,apartment,1.0,1.0,,760,https://phoenix.craigslist.org/wvl/apa/d/phoenix-free-utilities-1st-month-1-2/7173886837.html
2020-08-21 12:37:00,Mesa,"Check out this fabulous 1100 sq ft, 2 bed 2 bath near campus!",1050 W 8th Ave near 8th Ave / Alma school,apartment,2.0,2.0,1100.0,1090,https://phoenix.craigslist.org/evl/apa/d/mesa-check-out-this-fabulous-1100-sq-ft/7181727991.html
2020-08-21 12:37:00,Phoenix,Welcome to your new home!!,3434 E. McDowell Rd. near 34th St. & McDowell Rd.,apartment,2.0,1.0,850.0,1224,https://phoenix.craigslist.org/evl/apa/d/phoenix-welcome-to-your-new-home/7181727840.html
2020-08-21 12:37:00,Eloy,2 bedroom duplex available,4050 W Montgomery Circle,duplex,2.0,1.0,700.0,650,https://phoenix.craigslist.org/evl/apa/d/eloy-2-bedroom-duplex-available/7181727725.html
2020-08-21 12:37:00,North Phoenix,Large 1 bedroom with vinyl floors!,28425 N. Black Canyon Hwy near I17 & Jomax,apartment,1.0,1.0,881.0,1310,https://phoenix.craigslist.org/nph/apa/d/phoenix-large-1-bedroom-with-vinyl/7181718789.html
2020-08-21 12:35:00,Phoenix,"Incredible Amenities, Covered Parking, Visit Your New Home",13021 S 48th St,apartment,2.0,2.0,960.0,1354,https://phoenix.craigslist.org/evl/apa/d/phoenix-incredible-amenities-covered/7181726810.html
2020-08-21 12:33:00,"15801 S 48Th Street Phoenix, Az",Andante Apartments! Phoenix AZ !,15801 S 48th Street near Chandler Blv,apartment,1.0,1.0,738.0,1160,https://phoenix.craigslist.org/cph/apa/d/phoenix-andante-apartments-phoenix-az/7181725338.html
2020-08-21 12:31:00,Phoenix,Wonderful 758 sq ft 1 bed / 1 bath designed with urban elegance,4700 N 16th St,apartment,1.0,1.0,758.0,1360,https://phoenix.craigslist.org/nph/apa/d/phoenix-wonderful-758-sq-ft-1-bed-1/7181723897.html
2020-08-21 12:27:00,Ahwatukee,"Tennis Court, Resort Style Pool, Spas and Hot Tub, Air Conditioner",14435 South 48th Street near Ray Road,apartment,2.0,2.0,954.0,1412,https://phoenix.craigslist.org/evl/apa/d/phoenix-tennis-court-resort-style-pool/7181682818.html
2020-08-21 12:26:00,Phoenix,1/2 off 1st months rent,2525 W Campbell Ave,apartment,2.0,0.0,,860,https://phoenix.craigslist.org/nph/apa/d/phoenix-1-2-off-1st-months-rent/7181719736.html
2020-08-21 12:23:00,Phoenix,"Schedule a Tour, Dog Park, Night Patrol",20808 N. 27th Avenue,apartment,3.0,2.0,1200.0,1609,https://phoenix.craigslist.org/nph/apa/d/phoenix-schedule-tour-dog-park-night/7181717250.html
2020-08-21 12:23:00,Phoenix,"Air Conditioning, Dishwasher, Storages Available, Washer/Dryer, Pool",3161 E Glenrosa ave,apartment,1.0,1.0,780.0,1105,https://phoenix.craigslist.org/evl/apa/d/phoenix-air-conditioning-dishwasher/7181717249.html
2020-08-21 12:21:00,Phoenix,"Cute Remodeled 3 bedroom 2 bath w/ garage, nice patio, dog run, shed",2118 E. Whitton,house,3.0,2.0,1254.0,1995,https://phoenix.craigslist.org/cph/apa/d/phoenix-cute-remodeled-3-bedroom-2-bath/7181716276.html
2020-08-21 12:21:00,Gilbert,"Gated Community, 9 ft. Ceilings, Garage, Courtyard, Carport",1303 W Juniper Ave near Office,apartment,2.0,2.0,1137.0,1647,https://phoenix.craigslist.org/evl/apa/d/gilbert-gated-community-9-ft-ceilings/7181715775.html
2020-08-21 12:20:00,"Tempe, Az",PRIVATE GARAGE AND FULL SIZE WASHER AND DRYER,1145 W Baseline Rd,apartment,0.0,1.0,821.0,1105,https://phoenix.craigslist.org/evl/apa/d/tempe-private-garage-and-full-size/7181682625.html
2020-08-21 12:20:00,Phoenix,"Fitness Center, Schedule a Tour, Resort Style Pool",1450 East Bell Rd,apartment,3.0,2.0,1194.0,1597,https://phoenix.craigslist.org/nph/apa/d/phoenix-fitness-center-schedule-tour/7181714903.html
2020-08-21 12:19:00,"235 E Ray Road, Chandler Az, 85225","On-Site Management, Disposal, Wheelchair Access, Range, Microwave",235 E Ray Rd near Ray Road & Arizona Ave,apartment,2.0,2.0,988.0,1595,https://phoenix.craigslist.org/evl/apa/d/chandler-on-site-management-disposal/7181714456.html
2020-08-21 12:19:00,"Central Phoenix, Arcadia, Biltmore, Camelback","Leasing Now, Clothing Care Centers, Pets Welcome",3915 East Camelback Road,apartment,1.0,1.0,820.0,1125,https://phoenix.craigslist.org/cph/apa/d/phoenix-leasing-now-clothing-care/7181714426.html
2020-08-21 12:19:00,"17447 N. Avenue Of The Arts, Surprise, Az, Us",Pick the perfect one!... Choose this 1x1! Lease Today!,17447 N. Avenue of the Arts,apartment,1.0,1.0,782.0,1194,https://phoenix.craigslist.org/wvl/apa/d/sun-city-west-pick-the-perfect-one/7181707757.html
2020-08-21 12:19:00,"2702 West Yorkshire Drive, Phoenix",Today's Manager Special will save $$$$,2702 W Yorkshire Drive near 27th Avenue,apartment,1.0,1.0,,259,https://phoenix.craigslist.org/nph/apa/d/phoenix-todays-manager-special-will/7181666126.html
2020-08-21 12:19:00,"1925 S. Coronado Road Gilbert, Az",Need To Move This Weekend To A One Bedroom?,1925 S. Coronado Road,apartment,1.0,1.0,807.0,1252,https://phoenix.craigslist.org/evl/apa/d/gilbert-need-to-move-this-weekend-to/7181665235.html
2020-08-21 12:18:00,"Central Phoenix, Camelback, Biltmore","Breakfast Bar, Come Visit Today, Comfort and Convenience",4802 North 12th Street,apartment,1.0,1.0,545.0,845,https://phoenix.craigslist.org/cph/apa/d/phoenix-breakfast-bar-come-visit-today/7181714006.html
2020-08-21 12:17:00,5343 E Taylor Street,GREAT NEW SPECIALS! -- Included W/S/T ONE BED,5343 E Taylor Street,apartment,1.0,1.0,660.0,795,https://phoenix.craigslist.org/evl/apa/d/phoenix-great-new-specials-included-s/7173054145.html
2020-08-21 12:17:00,Chandler,"Leasing Now, Pets Welcome, Perfect Location",1586 W Maggio Way,apartment,2.0,2.0,878.0,1221,https://phoenix.craigslist.org/evl/apa/d/chandler-leasing-now-pets-welcome/7181712711.html
2020-08-21 12:17:00,Mesa,"Simply sensational 1047 sqft, 2 bed, 2 bath! We fit your lifestyle!",450 S. Acacia Street,apartment,2.0,2.0,1047.0,1295,https://phoenix.craigslist.org/evl/apa/d/mesa-simply-sensational-1047-sqft-2-bed/7181712695.html
2020-08-21 12:16:00,4848 E Holly Street,"CALL US NOW & SAVE ** Spacious, Affordable Apts ** 2 Bedroom",4848 E Holly Street,apartment,2.0,2.0,1015.0,995,https://phoenix.craigslist.org/evl/apa/d/phoenix-call-us-now-save-spacious/7172595703.html
2020-08-21 12:15:00,"4242 East Cactus Rd. Phoenix, Az",Schedule a Tour Today!,4242 East Cactus Rd.,apartment,2.0,2.0,970.0,1391,https://phoenix.craigslist.org/nph/apa/d/phoenix-schedule-tour-today/7181684990.html
2020-08-21 12:15:00,"1725 S Coronado Rd Gilbert, Az",Luxury 2 bed 2 bath Apartment in Gilbert by SanTan Mall,1725 S Coronado Rd,apartment,2.0,2.0,1219.0,1484,https://phoenix.craigslist.org/evl/apa/d/gilbert-luxury-2-bed-2-bath-apartment/7181711453.html
2020-08-21 12:15:00,Mesa,"Playground, Pet Area, Great Pool and Laundry Room",1415 N. Country Club Dr.,apartment,2.0,1.0,759.0,1100,https://phoenix.craigslist.org/evl/apa/d/mesa-playground-pet-area-great-pool-and/7181711143.html
2020-08-21 12:14:00,Gilbert,"Laundry Facilities, Covered Parking, Public Transportation, Microwave",950 N. Gilbert Rd. Unit 101,apartment,1.0,1.0,564.0,1266,https://phoenix.craigslist.org/evl/apa/d/gilbert-laundry-facilities-covered/7181710473.html
2020-08-21 12:14:00,North Phoenix,"Short Term Leases Available, Two Sand Volleyball Courts, Dance Studio",3010 W. Yorkshire Dr. near 31st Ave and Yorkshire,apartment,3.0,2.0,1146.0,1550,https://phoenix.craigslist.org/nph/apa/d/phoenix-short-term-leases-available-two/7179158650.html
2020-08-21 12:10:00,North Phoenix,"Storage, Large Closets, BBQ Grills / Picnic Areas, Cable Ready",20245 N 32nd Dr near N 32nd Dr/Beardsley Rd,apartment,2.0,1.0,838.0,1215,https://phoenix.craigslist.org/nph/apa/d/phoenix-storage-large-closets-bbq/7181707555.html
2020-08-21 12:07:00,9202 N 19Th Avenue,GET 1 MONTH FREE! ++ 3 Major Freeways Nearby this Studio!,9202 N 19th Avenue,apartment,0.0,1.0,416.0,698,https://phoenix.craigslist.org/cph/apa/d/phoenix-get-1-month-free-3-major/7175036739.html
2020-08-21 12:06:00,Phoenix,Stunning Home with UPGRADES Included!,4012 South 82nd Lane,house,4.0,3.0,2100.0,1369,https://phoenix.craigslist.org/cph/apa/d/tolleson-stunning-home-with-upgrades/7164134418.html
2020-08-21 12:04:00,East Valley,MOVE IN TODAY to a Credit Friendly Quiet Community!,2240 W. University Dr. near Dobson/101,apartment,0.0,1.0,,779,https://phoenix.craigslist.org/evl/apa/d/move-in-today-to-credit-friendly-quiet/7181703615.html
2020-08-21 12:04:00,Mesa,"Two Pools, 24 Hr Gym, Business Center, And Dog Park!",1361 S Greenfield Rd near Southern,apartment,2.0,2.0,1055.0,1345,https://phoenix.craigslist.org/evl/apa/d/mesa-two-pools-24-hr-gym-business/7181697436.html
2020-08-21 12:01:00,Gilbert,Perfect Two Bedroom,2505 East Williams Field,apartment,2.0,2.0,1077.0,1415,https://phoenix.craigslist.org/evl/apa/d/gilbert-perfect-two-bedroom/7181700716.html
2020-08-21 11:59:00,Phoenix,OUR LAST 2BEDROOM! WAIVE APP & ADMIN FEES! $400 OFF MOVE IN & FREE TV!,4336 N 35TH AVE near CAMELBACK,apartment,2.0,2.0,822.0,1175,https://phoenix.craigslist.org/wvl/apa/d/phoenix-our-last-2bedroom-waive-app/7181699267.html
2020-08-21 11:57:00,North Phoenix,"Amazing Speacials, Tour Today and Move-In Tomorrow!",20244 N. 31st Avenue near 31st Avenue and the 101,apartment,1.0,1.0,781.0,1130,https://phoenix.craigslist.org/nph/apa/d/phoenix-amazing-speacials-tour-today/7181683758.html
2020-08-21 11:57:00,Tolleson,Relax In Our Sparkling Pools & Spas At Copper Cove. 2 BR Apt Home!,101 N 91st Ave near Van Buren,apartment,2.0,2.0,997.0,1000,https://phoenix.craigslist.org/wvl/apa/d/tolleson-relax-in-our-sparkling-pools/7181668636.html
2020-08-21 11:57:00,Mesa,Looking for a spacious one bedroom home contact Lucera Apts.,2940 East Braodway Road near Broadway/Lindsay,apartment,1.0,1.0,700.0,939,https://phoenix.craigslist.org/evl/apa/d/mesa-looking-for-spacious-one-bedroom/7181697839.html
2020-08-21 11:56:00,Phoenix,BEAUTIFUL SPACIOUS 1 BED 1 BATH APT/PARKING UNIT/,5104 N 32ND St,apartment,1.0,1.0,811.0,1500,https://phoenix.craigslist.org/cph/apa/d/phoenix-beautiful-spacious-1-bed-1-bath/7174481861.html
2020-08-21 11:55:00,"Phoenix, East Phoenix",NEWLY RENOVATED,1121 N. 44th Street,apartment,1.0,1.0,908.0,1118,https://phoenix.craigslist.org/evl/apa/d/phoenix-newly-renovated/7181691214.html
2020-08-21 11:55:00,Cave Creek And Bell Road,1 and 2 bedrooms Small complex Call today!,2424 E. Grandview Rd,apartment,2.0,1.0,,925,https://phoenix.craigslist.org/wvl/apa/d/phoenix-1-and-2-bedrooms-small-complex/7181696451.html
2020-08-21 11:54:00,Gilbert,"Kitchens with Breakfast Bar, 2 Swimming Pools & 1 Spas, Extra Storage",125 E Guadalupe Road,apartment,2.0,2.0,900.0,1443,https://phoenix.craigslist.org/evl/apa/d/gilbert-kitchens-with-breakfast-bar-2/7181695633.html
2020-08-21 11:54:00,Mesa,"Full Size Washer/Dryer in Unit, Hot Tub, Lounge, Business Center",1320 S. Val Vista Dr.,apartment,1.0,1.0,716.0,1192,https://phoenix.craigslist.org/evl/apa/d/gilbert-full-size-washer-dryer-in-unit/7181695447.html
2020-08-21 11:50:00,Scottsdale,Amazing Community. 1/2 off your first month. All utilities included!!,Granite Reef near Roosevelt,apartment,1.0,1.0,550.0,1119,https://phoenix.craigslist.org/nph/apa/d/scottsdale-amazing-community-1-2-off/7169286347.html
2020-08-21 11:49:00,1645 E. Thomas Rd,"New designer counter-tops, Gas Range, Covered Parking, Dishwasher",1645 E Thomas Rd,apartment,0.0,1.0,390.0,915,https://phoenix.craigslist.org/cph/apa/d/phoenix-new-designer-counter-tops-gas/7181651807.html
2020-08-21 11:46:00,Avondale,Spacious 2bd 2bth,10350 W. Mcdowell Rd near 104th Ave,apartment,2.0,2.0,1022.0,1400,https://phoenix.craigslist.org/wvl/apa/d/avondale-spacious-2bd-2bth/7181689742.html
2020-08-21 11:44:00,Scottsdale,Waived Security Deposit OAC With an Immediate Move-in!!,11620 E Sahuaro Dr near Shea & 116th St,apartment,2.0,2.0,1050.0,1375,https://phoenix.craigslist.org/evl/apa/d/scottsdale-waived-security-deposit-oac/7181662669.html
2020-08-21 11:44:00,"230 E Civic Center Dr.  Gilbert, Az",HOT Location - Close to Amenities - One Bedroom Top Floor w/ a View!,230 E Civic Center Dr.,apartment,1.0,1.0,738.0,1419,https://phoenix.craigslist.org/evl/apa/d/gilbert-hot-location-close-to-amenities/7181667546.html
2020-08-21 11:42:00,"8400 West Virginia Avenue, Phoenix, Az, Us","Carpet, New upgraded hardware, Fitness studio",8400 West Virginia Avenue,apartment,2.0,2.0,991.0,1399,https://phoenix.craigslist.org/wvl/apa/d/phoenix-carpet-new-upgraded-hardware/7181659127.html
2020-08-21 11:41:00,Tempe,2bd 2ba 780sf  Furnished apartment for rent (no pets),S Hardy Dr near University,apartment,2.0,2.0,780.0,1200,https://phoenix.craigslist.org/evl/apa/d/tempe-2bd-2ba-780sf-furnished-apartment/7169828841.html
2020-08-21 11:40:00,Tempe,We are Pet friendly! Active Walking Trails and Dog park on Property!!,1155 West Grove Parkway near Elliot,apartment,2.0,2.0,948.0,1348,https://phoenix.craigslist.org/evl/apa/d/tempe-we-are-pet-friendly-active/7181676290.html
2020-08-21 11:35:00,Scottsdale,"Lease #1050 Now, Sparkling Pool, Crown Molding",15600 N. Frank Lloyd Wright Blvd.,house,2.0,2.5,1221.0,1705,https://phoenix.craigslist.org/evl/apa/d/scottsdale-lease-1050-now-sparkling/7181680377.html
2020-08-21 11:35:00,East Valley,"^^Large Dog??^^The Perfect Place w/ Dog Park, No size Restrictions!!","1930 S. Alma School Road, Ste B101",apartment,2.0,2.0,1100.0,1200,https://phoenix.craigslist.org/evl/apa/d/large-dogthe-perfect-place-dog-park-no/7165350202.html
2020-08-21 11:32:00,Phoenix,MOVE IN SPECIAL $699.00 (O.A.C.),2535 WEST COOLIDGE ST.,apartment,2.0,1.0,750.0,949,https://phoenix.craigslist.org/nph/apa/d/phoenix-move-in-special-oac/7181678790.html
2020-08-21 11:29:00,Phoenix,"Liv The Montana, 2x2 W&D in Unit, Covered Parking!",7611 S. 36th St.,apartment,2.0,2.0,961.0,1665,https://phoenix.craigslist.org/cph/apa/d/phoenix-liv-the-montana-2x2-wd-in-unit/7181662678.html
2020-08-21 11:28:00,Phoenix,MANAGER SPECIAL!!!!,611 W INDIAN SCHOOL RD near 7th Ave & Indian School,apartment,1.0,1.0,440.0,259,https://phoenix.craigslist.org/cph/apa/d/phoenix-manager-special/7181675535.html
2020-08-21 11:26:00,Mesa,"--ALBANY APARTMENTS- SINGLE STORY, GROUND LEVEL RETIREMENT COMMUNITY!!",33 N. 58TH STREET,apartment,2.0,1.0,650.0,875,https://phoenix.craigslist.org/evl/apa/d/mesa-albany-apartments-single-story/7177322920.html
2020-08-21 11:23:00,Chandler,Beautiful Renovated 2 Bedroom Apartment!,2222 S Dobson Rd near Germann Rd,apartment,2.0,2.0,1171.0,1490,https://phoenix.craigslist.org/evl/apa/d/chandler-beautiful-renovated-2-bedroom/7181670796.html
2020-08-21 11:21:00,Phoenix,"Stylish Features, Ceiling Fans, Emergency Maintenance",7205 West McDowell Road,apartment,2.0,2.0,1198.0,1380,https://phoenix.craigslist.org/wvl/apa/d/phoenix-stylish-features-ceiling-fans/7181660689.html
2020-08-21 11:20:00,Scottsdale,2 BED 2 BATH SCOTTSDALE 2ND FLOOR FURNISHED CONDO!! PETS O.K.,3309 N. 70TH ST #215 near OSBORN/70TH ST,apartment,2.0,2.0,925.0,1599,https://phoenix.craigslist.org/evl/apa/d/scottsdale-2-bed-2-bath-scottsdale-2nd/7169237057.html
2020-08-21 11:20:00,Scottsdale,2 BED 2 BATH FURNISHED SCOTTSDALE CONDO!! PETS O.K.,3313 NORTH 68TH ST near OSBORN/68TH ST,condo,2.0,2.0,900.0,1599,https://phoenix.craigslist.org/evl/apa/d/scottsdale-2-bed-2-bath-furnished/7169218644.html
2020-08-21 11:20:00,"948 E. Devonshire Avenue, Phoenix. Az",One Bedroom Available! Immediate Move In upon approval.,948 W. Devonshire Avenue near indian school / 7th St,apartment,1.0,1.0,,975,https://phoenix.craigslist.org/cph/apa/d/phoenix-one-bedroom-available-immediate/7174911248.html
2020-08-21 11:18:00,Sloan Park,2 Bed / 2 Bath. Convenient in-home washer and dryer included.,711 North Evergreen Road,apartment,2.0,2.0,1132.0,1680,https://phoenix.craigslist.org/evl/apa/d/tempe-2-bed-2-bath-convenient-in-home/7181666874.html
2020-08-21 11:17:00,611 W. Indian School Near 7Th Ave & Indian School,NO CREDIT CHECK OR LEASE,611 W. Indian School near 7th Ave & Indian School,apartment,2.0,1.0,510.0,359,https://phoenix.craigslist.org/cph/apa/d/phoenix-no-credit-check-or-lease/7181666646.html
2020-08-21 11:16:00,Phoenix,Make your home with us! Lovely community with great style!,2323 W Dunlap Ave,apartment,1.0,1.0,664.0,905,https://phoenix.craigslist.org/nph/apa/d/phoenix-make-your-home-with-us-lovely/7181665763.html
2020-08-21 11:14:00,Mesa/Chandler - Available Now,BEST DEALS FOR a 1 or 2 Bedroom in the East Valley -,"1930 S. Alma School Road, Ste B101 near Baseline",apartment,2.0,2.0,1200.0,1250,https://phoenix.craigslist.org/evl/apa/d/mesa-best-deals-for-1-or-2-bedroom-in/7168291198.html
2020-08-21 11:13:00,"Mesa, Az",Luxury One Bedroom Apartment with Covered Parking,1033 S Longmore,apartment,1.0,1.0,624.0,865,https://phoenix.craigslist.org/evl/apa/d/mesa-luxury-one-bedroom-apartment-with/7181594640.html
2020-08-21 11:13:00,Tempe,This is the place you've been looking for! 2 BD / 1 BA!,1215 E. Vista Del Cerro Dr.,apartment,2.0,1.0,840.0,1260,https://phoenix.craigslist.org/evl/apa/d/tempe-this-is-the-place-youve-been/7181663170.html
2020-08-21 11:12:00,Papago Park,"Ceiling Fan, Open kitchen concept, Patio/Balcony storage",4950 East Van Buren Street,apartment,1.0,1.0,827.0,1284,https://phoenix.craigslist.org/evl/apa/d/phoenix-ceiling-fan-open-kitchen/7180343638.html
2020-08-21 11:11:00,Buckeye & 3Rd Ave,Available for Immediate Occupancy!!!,Buckeye near 3rd Ave,apartment,1.0,1.0,300.0,700,https://phoenix.craigslist.org/cph/apa/d/phoenix-available-for-immediate/7179963711.html
2020-08-21 11:11:00,Tempe,Come in and get Free Starbucks Monday-Saturday!!!,710 South Hardy Dr. near University & Hardy,apartment,0.0,1.0,350.0,895,https://phoenix.craigslist.org/evl/apa/d/tempe-come-in-and-get-free-starbucks/7181661454.html
2020-08-21 11:10:00,12Th Street & Indian School,** Available for Immediate Occupancy **,12th Street near Indian School,apartment,1.0,1.0,,1100,https://phoenix.craigslist.org/cph/apa/d/phoenix-available-for-immediate/7176292618.html
2020-08-21 11:07:00,Mesa,See Our Beautiful Community Today !!One Bedrm Apt Avail!! Apply Now!!,544 East Southern Avenue near Southern & Mesa Dr,apartment,1.0,1.0,713.0,1100,https://phoenix.craigslist.org/evl/apa/d/mesa-see-our-beautiful-community-today/7181653403.html
2020-08-21 11:05:00,15651 N 27Th Street,LARGE 1007sf 2 Bed 2 Bath $850 Gated Complex Via Linda Apartments,N 27th Street near Waltann,apartment,2.0,2.0,1007.0,850,https://phoenix.craigslist.org/nph/apa/d/phoenix-large-1007sf-2-bed-2-bath-850/7179784381.html
2020-08-21 11:04:00,Phoenix,Great location near public transportation! The Hawthorne,3848 N 3rd Ave,apartment,2.0,2.0,1042.0,1370,https://phoenix.craigslist.org/cph/apa/d/phoenix-great-location-near-public/7181656113.html
2020-08-21 11:03:00,Scottsdale,Open Every Day to Serve You – One & Two Bedrooms Available Now!,11350 E. Sahuaro Dr. near Frank Lloyd Wright,apartment,1.0,1.0,750.0,1200,https://phoenix.craigslist.org/evl/apa/d/scottsdale-open-every-day-to-serve-you/7181654768.html
2020-08-21 11:02:00,North Phoenix,"You have to see us to believe us! Beautiful 2 bed, 2 bath, 976 SqFt",15434 N 32nd St,apartment,2.0,2.0,976.0,1130,https://phoenix.craigslist.org/nph/apa/d/phoenix-you-have-to-see-us-to-believe/7181654103.html
2020-08-21 11:02:00,Phoenix,Available 2 Bedrooms Apartments!!! Call for the special move-ins. spei,4802 N 19th Ave near 19th Ave and Camelback,apartment,2.0,1.0,824.0,1200,https://phoenix.craigslist.org/cph/apa/d/phoenix-available-2-bedrooms-apartments/7181653936.html
2020-08-21 11:00:00,Maricopa,Platinum renovation 1 Bedroom! Beautiful!!,2475 W. Pecos Road near Dobson Rd/Pecos,apartment,1.0,1.0,850.0,1331,https://phoenix.craigslist.org/evl/apa/d/chandler-platinum-renovation-1-bedroom/7181652489.html
2020-08-21 10:57:00,Scottsdale,Last Special Of The Year!! Come and Look Now Before They Are All Gone!,E. Thomas Road near 68th Street,apartment,1.0,1.0,825.0,1295,https://phoenix.craigslist.org/evl/apa/d/scottsdale-last-special-of-the-year/7181644218.html
2020-08-21 10:55:00,1 Mile West Of Asu,"♥ ♥ Walk/Bike ASU $335 move-in, Tiki Pool, Covered Parking, Serene",1342 W 4th St near S Priest Dr,apartment,2.0,1.0,,977,https://phoenix.craigslist.org/evl/apa/d/tempe-walk-bike-asu-335-move-in-tiki/7168131612.html
2020-08-21 10:51:00,"1303 W Juniper Ave, Phoenix, Az","Garage, State-of-the-art fitness center, 9 ft. Ceilings",1303 W Juniper Ave,apartment,3.0,2.0,1373.0,1761,https://phoenix.craigslist.org/evl/apa/d/gilbert-garage-state-of-the-art-fitness/7166813519.html
2020-08-21 10:45:00,Phoenix,1st floor upgraded  1x1 with app & admin fee off move,1517 East Colter Street,apartment,1.0,1.0,750.0,1110,https://phoenix.craigslist.org/nph/apa/d/phoenix-1st-floor-upgraded-1x1-with-app/7181617550.html
2020-08-21 10:43:00,Mesa,MOVE IN TODAY!! We have ALL UTILITIES INCLUDED,2240 W. University Dr. near Between Dobson / 101,apartment,0.0,1.0,,779,https://phoenix.craigslist.org/evl/apa/d/tempe-move-in-today-we-have-all/7181632480.html
2020-08-21 10:41:00,Scottsdale,3 BEDROOM WITH BUILT IN WORK SPACE AND PRIVATE YARD,N 102nd Place,house,3.0,2.5,2211.0,2795,https://phoenix.craigslist.org/nph/apa/d/scottsdale-3-bedroom-with-built-in-work/7181637489.html
2020-08-21 10:40:00,Mesa,"Incredible Amenities, Dog Park, Laundry in Unit",1666 S Extension Road,apartment,1.0,1.0,650.0,1087,https://phoenix.craigslist.org/evl/apa/d/mesa-incredible-amenities-dog-park/7181637126.html
2020-08-21 10:37:00,19Th Ave And Thunderbird Rd,"Refrigerator, Smoke Free, Fitness Center",14230 N 19th Ave. near 19th Ave and Thunderbird,apartment,1.0,1.0,,800,https://phoenix.craigslist.org/nph/apa/d/phoenix-refrigerator-smoke-free-fitness/7172620867.html
2020-08-21 10:37:00,Mesa,Great Prices Come Rent At Sun Valley Ranch,7353 E University Dr,apartment,1.0,1.0,756.0,1076,https://phoenix.craigslist.org/evl/apa/d/mesa-great-prices-come-rent-at-sun/7181634555.html
2020-08-21 10:32:00,Mesa,COME ENJOY THIS WEATHER AND A NEW HOME AT HAMPTON EAST!!,S. CRISMON RD. near 9740 E. HAMPTON AVE.,apartment,2.0,2.0,981.0,1450,https://phoenix.craigslist.org/evl/apa/d/mesa-come-enjoy-this-weather-and-new/7181630330.html
2020-08-21 10:32:00,Scottsdale,GREAT 3 BEDROOM IN BEAUTIFUL LOCATION,E Canyon View,house,3.0,3.0,2563.0,3895,https://phoenix.craigslist.org/nph/apa/d/phoenix-great-3-bedroom-in-beautiful/7181630196.html
2020-08-21 10:26:00,6565 W. Bethany Home Rd.,Tour Today Ask about our Special 1bed available today,65th Avenue near Bethany Home Rd.,apartment,1.0,1.0,678.0,880,https://phoenix.craigslist.org/wvl/apa/d/glendale-tour-today-ask-about-our/7181625752.html
2020-08-21 10:25:00,Glendale,AMAZING AMENITIES AT A GREAT PRICE!!!,5020 W. Thunderbird near 51st Ave & Thunderbird Ave,apartment,2.0,2.0,940.0,1225,https://phoenix.craigslist.org/nph/apa/d/glendale-amazing-amenities-at-great/7174536911.html
2020-08-21 10:25:00,Glendale,♡SPLASH INTO SUMMER at Tela Verde Apts.,5020 W. Thunderbird Rd near 51st Ave & Thunderbird Ave,apartment,2.0,2.0,940.0,1225,https://phoenix.craigslist.org/wvl/apa/d/glendale-splash-into-summer-at-tela/7174043493.html
2020-08-21 10:24:00,Chandler,House for rent,Monterey near Mcqueen,house,3.0,2.0,1684.0,1900,https://phoenix.craigslist.org/evl/apa/d/chandler-house-for-rent/7181624406.html
2020-08-21 10:23:00,Casa Grande,2 Bedroom 1 Bath Apartments Available!!,1641 N. Kadota Ave,apartment,2.0,1.0,,931,https://phoenix.craigslist.org/evl/apa/d/casa-grande-2-bedroom-1-bath-apartments/7181623689.html
2020-08-21 10:22:00,"Phoenix, Az",1x1 Loft Apartment with a Full-Size Washer and Dryer,2902 w sweetwater ave,apartment,1.0,1.0,786.0,1100,https://phoenix.craigslist.org/nph/apa/d/phoenix-1x1-loft-apartment-with-full/7181622892.html
2020-08-21 10:20:00,Phoenix,"Disposal, Covered Parking, Ceiling Fan, Air Conditioner, Carpeting",10001 N 7th St.,apartment,0.0,1.0,400.0,769,https://phoenix.craigslist.org/nph/apa/d/phoenix-disposal-covered-parking/7181620709.html
2020-08-21 10:19:00,North Phoenix,Convenient 2 bed / 1 bath apt located by public transportation,15434 N 32nd street,apartment,2.0,1.0,946.0,1045,https://phoenix.craigslist.org/nph/apa/d/phoenix-convenient-2-bed-1-bath-apt/7181619973.html
2020-08-21 10:18:00,Chandler: Alma School @ L202,"Tired of sharing walls with neighbors? Private Yard,  $300 off",901 S. Alma School Rd near Pecos,apartment,3.0,2.0,1244.0,1780,https://phoenix.craigslist.org/evl/apa/d/chandler-tired-of-sharing-walls-with/7181619504.html
2020-08-21 10:16:00,Surprise,T.G.I.F. Need I say more..The Villas were you get More !!,16630 N. Reems Road near Bell Rd / Reems Rd,apartment,3.0,2.0,1159.0,1540,https://phoenix.craigslist.org/wvl/apa/d/surprise-tgif-need-say-morethe-villas/7181613422.html
2020-08-21 10:15:00,Carob Tree,One Bedroom! Free Rent!!,9202 N. 19th Ave.,apartment,1.0,1.0,630.0,825,https://phoenix.craigslist.org/nph/apa/d/phoenix-one-bedroom-free-rent/7181571228.html
2020-08-21 10:10:00,Phoenix,"Lg 1x1~1st Floor~Updated,Patio,W/D Hookups,Pets OK",15449 N 25TH AVE,apartment,1.0,1.0,707.0,996,https://phoenix.craigslist.org/nph/apa/d/phoenix-lg-1x11st-floorupdatedpatiow/7181613127.html
